10.159,361.91,112.82,0,10452,8.763,7.1652e-06,1.3856e-06,-0.89101,0.00025497,0.001554,-4143.8,0.37578,79.852,21.619,7.6917,2.3022,6.2724,5.3041,0.048793,78.595,23.114,22.476,21.866,10.984,0.15591,2514,841.48,1672.5,0,2.1002,-188.83,-5176.9,12.033,2.8579,0.0043729,0,0,0,0,0,0,0.0021589,0.0022398,-2.5816e-05,0.99392,0.99903,0.99268,1.012,1.0094,0,3.7449,0,0,0,15.116,0,43.9,0,9.4658,0,1,0,0.93403,0,7370.2,7370.2,0.47689,0.96587
1010.1,422.77,117.53,0,11127,9.3151,7.1652e-06,1.3856e-06,-0.87292,0.00025497,0.001554,-4444.1,0.3574,241.73,21.944,7.6601,2.2839,7.2898,4.4669,0.2437,82.342,24.069,23.986,22.117,11.946,0.22396,2503.2,708.67,1794.6,0,2.0293,-210.57,-4804.8,17.397,7.6566,0.0044267,0,0,0,0,0,0,0.0021882,0.0022643,-2.5737e-05,0.97982,0.99861,0.99003,1.0061,1.0157,0,3.7708,0,0,0,15.087,0,43.678,0,9.2371,0,1,0,1.2224,0,5794.7,5794.7,0.5342,0.94926
1010,433.78,129.77,0,11154,9.5285,7.1652e-06,1.3856e-06,-0.82196,0.00025497,0.001554,-4260.1,0.36817,238.79,19.364,6.723,1.387,6.5565,4.5756,0.12235,79.202,24.168,23.827,21.552,9.4843,0.17067,2618,917.73,1700.3,0,2.0348,-208.81,-5305.2,14.122,5.5843,0.0044093,0,0,0,0,0,0,0.002178,0.002257,-2.5682e-05,0.97916,0.99896,0.98802,1.0067,1.0099,0,3.9039,0,0,0,15.383,0,44.521,0,9.4019,0,1,0,1.2312,0,10626,10626,0.54159,0.95803
10.959,439.97,131.07,0,11627,10.021,7.1652e-06,1.3856e-06,-0.22439,0.00025497,0.001554,-2425.2,0.38069,195.62,19.453,2.7324,10.29,3.4327,2.7935,0.20463,81.404,25.078,21.809,23.607,10.758,0.15188,4622.2,997.21,3625,0,3.2017,-285.07,-3083.1,11.369,1.9845,0.0049325,0,0,0,0,0,0,0.0024346,0.0025253,-2.7437e-05,1.063,1.0034,1.0064,1.0013,0.98438,0,2.1701,0,0,0,9.7523,0,32.362,0,7.6179,0,1,0,1.1917,0,8274.3,8274.3,0.50832,0.076107
10.291,430.43,132.21,0,11665,10.129,7.1652e-06,1.3856e-06,-0.17596,0.00025497,0.001554,-2068.9,0.38591,119.31,20.436,2.4165,11.799,2.8533,3.1784,0.18804,82.123,24.805,21.964,23.58,11.586,0.18874,4801.6,1146.5,3655,0,3.2148,-253.5,-2400,5.73,3.6684,0.0049156,0,0,0,0,0,0,0.0024578,0.002485,-2.7236e-05,1.032,0.99482,0.99741,0.99503,0.99347,0,2.2957,0,0,0,10.384,0,33.956,0,7.6102,0,1,0,1.4407,0,14358,14358,0.47874,0.078413
10.4,415.65,124.59,0,11635,9.5481,7.1652e-06,1.3856e-06,-0.14975,0.00025497,0.001554,-2417.9,0.35984,278.14,20.321,3.1982,11.036,3.5695,2.3011,0.21638,86.615,26.626,23.135,23.867,12.795,0.19186,4764.3,943.19,3821.1,0,3.3256,-223,-2387.9,3.7195,4.9903,0.0050822,0,0,0,0,0,0,0.002536,0.0025732,-2.7073e-05,1.0075,0.99724,0.96539,0.98273,0.94467,0,2.2144,0,0,0,9.8965,0,32.218,0,7.6895,0,1,0,1.1643,0,11363,11363,0.45102,0.087177
10.066,395.45,117.02,0,10913,9.0758,7.1669e-06,1.3993e-06,-0.86991,0.00025467,0.0015536,-4289.1,0.37136,161.14,21.066,7.7402,1.7434,7.0824,4.453,0.046956,80.116,24.078,23.564,21.566,10.707,0.2011,2330,755.11,1574.9,0,1.9223,-190.41,-4849.7,12.675,3.0826,0.0043587,0,0,0,0,0,0,0.0021519,0.0022325,-2.5678e-05,0.98825,0.9989,0.99475,1.0106,1.0153,0,3.8442,0,0,0,15.429,0,44.378,0,9.6289,0,1,0,1.1875,0,4183.1,4183.1,0.53803,0.96125
9.9102,378.37,127.95,0,10892,9.6992,7.1669e-06,1.3993e-06,-0.90816,0.00025467,0.0015536,-3989,0.37198,99.788,19.831,5.9062,1.9855,5.5959,6.2336,0.10988,81.66,24.678,23.125,21.836,11.834,0.1883,2652.3,929.66,1722.6,0,2.113,-185.73,-5004.7,15.592,6.0706,0.0043588,0,0,0,0,0,0,0.0021632,0.002221,-2.5386e-05,0.98229,0.99533,0.99226,1.0035,1.0069,0,3.9332,0,0,0,15.558,0,44.716,0,9.6737,0,1,0,1.1752,0,5095.9,5095.9,0.53061,0.97325
10.894,482.32,134.97,0,11761,9.983,7.1652e-06,1.3856e-06,-0.027213,0.00025497,0.001554,-2407.1,0.39045,202.29,14.926,2.4466,7.0212,2.7048,2.5896,0.16367,79.781,23.938,23.148,23.134,9.3699,0.19143,4349.9,1085.1,3264.8,0,3.2699,-339.47,-6436.8,13.679,9.0186,0.0048018,0,0,0,0,0,0,0.0023565,0.002473,-2.7696e-05,1.0441,1.0064,0.99563,1.0159,0.98995,0,3.1608,0,0,0,13.013,0,39.519,0,8.8792,0,1,0,1.3764,0,17719,17719,0.56562,0.077491
9.9674,375.6,120.91,0,10202,8.6237,7.1652e-06,1.3856e-06,-0.87107,0.00025497,0.001554,-4500.6,0.35812,77.767,24.628,9.8796,1.8448,7.3295,5.4937,0.080064,78.81,23.19,22.389,21.325,11.72,0.18625,2384.7,781.66,1603.1,0,1.9728,-131.16,-3932.3,11.252,1.7083,0.0042714,0,0,0,0,0,0,0.0021149,0.0021818,-2.5376e-05,1.0072,0.99617,1.0074,1.0107,1.025,0,3.878,0,0,0,15.619,0,44.736,0,9.2141,0,1,0,1.0429,0,7094,7094,0.4732,0.97694
10.013,357.67,110.07,0,10124,8.4212,7.1652e-06,1.3856e-06,-0.95273,0.00025497,0.001554,-4626.7,0.36427,64.167,26.71,10.475,1.8386,8.0179,6.3222,0.056951,77.729,23.809,22.069,21.587,10.108,0.15666,2434.4,798.12,1636.3,0,2.022,-134.14,-3981.6,11.581,1.5091,0.0042756,0,0,0,0,0,0,0.0021185,0.0021823,-2.5282e-05,1.0105,0.99569,1.0092,1.0084,1.0264,0,3.8854,0,0,0,15.49,0,44.614,0,9.1757,0,1,0,1.0675,0,5208.1,5208.1,0.47505,0.97417
10.114,372.56,117.29,0,10067,8.4006,7.1652e-06,1.3856e-06,-0.92728,0.00025497,0.001554,-4632,0.35664,107.07,27.106,10.87,1.9522,7.7017,6.5394,0.042129,78.478,23.731,22.502,21.321,10.715,0.20826,2693.9,923.09,1770.8,0,2.1441,-144.06,-4065.3,10.908,1.9621,0.0042744,0,0,0,0,0,0,0.0021168,0.0021829,-2.5239e-05,1.0061,0.99606,1.0066,1.0079,1.0294,0,3.841,0,0,0,15.497,0,44.669,0,9.0939,0,1,0,1.0144,0,7232,7232,0.47689,0.9797
10.001,378.54,118.09,0,10169,8.515,7.1652e-06,1.3856e-06,-0.85263,0.00025497,0.001554,-4437.5,0.36504,78.107,23.998,9.8132,1.6966,7.2481,5.2046,0.035748,78.973,23.772,22.394,21.686,10.923,0.1979,2523.5,748.99,1774.6,0,2.0748,-133.71,-3928.1,8.9664,2.6619,0.0042658,0,0,0,0,0,0,0.0021167,0.0021742,-2.5047e-05,1.0099,0.99461,1.0087,1.0043,1.027,0,3.915,0,0,0,15.575,0,44.839,0,9.1808,0,1,0,0.99955,0,6921.7,6921.7,0.46765,0.9774
9.9385,357.38,108.8,0,10019,8.2994,7.1652e-06,1.3856e-06,-0.85997,0.00025497,0.001554,-4615.4,0.36021,81.891,26.237,10.586,1.9672,7.7979,5.8484,0.037754,79.155,23.682,22.721,21.603,10.996,0.15296,2637.3,769.76,1867.5,0,2.1048,-142.56,-4248.8,10.584,2.6611,0.0042787,0,0,0,0,0,0,0.0021204,0.0021837,-2.5325e-05,1.02,0.99565,1.0108,1.0089,1.0245,0,3.8078,0,0,0,15.279,0,44.144,0,8.9687,0,1,0,1.0375,0,6333.7,6333.7,0.47689,0.97417
1009.9,395.75,121.93,0,11013,9.6532,7.1652e-06,1.3856e-06,-0.84144,0.00025497,0.001554,-4262.4,0.37176,116.51,20.593,7.465,1.5817,5.7254,5.7865,0.034337,80.505,23.801,23.252,22.44,10.817,0.19401,2453.5,830.62,1622.9,0,2.0695,-214.28,-5139.3,12.348,6.3055,0.0043688,0,0,0,0,0,0,0.0021622,0.0022321,-2.5491e-05,0.98692,0.99728,0.99174,1.0056,1.0064,0,3.8965,0,0,0,15.556,0,44.835,0,9.5987,0,1,0,1.0216,0,4691,4691,0.5342,0.96402
