1.4302,61.165,21.245,0,2208.5,10.809,7.3958e-06,1.9679e-07,0.022741,0.00023138,0.0015629,-274.7,0.37139,18.614,25.838,3.5884,17.333,2.7477,2.0038,0.16455,81.766,23.671,22.828,22.46,12.691,0.11655,1420.6,263.1,1157.5,0,4.3036,-27.146,-221.39,0.71874,0.71474,0.0030835,0.00019317,0,6.062e-13,0,0,0,0.0014727,0.0014349,-1.7351e-05,1.1138,0.95617,1.0409,0.94364,0.9708,0,1.8542,0,0,0,6.125,0,14.708,0,5.9814,0,1,0,0.080539,0,-134.39,-134.39,0.32292,0.19072
1.4985,77.149,23.975,0,2232.9,10.764,7.3958e-06,1.9679e-07,-0.0036027,0.00023138,0.0015629,-165.37,0.37511,23.011,26.42,1.8661,17.042,5.3559,1.6917,0.46336,80.246,26.8,21.757,23.137,8.445,0.10591,1078.8,221.56,857.25,0,3.4877,-12.503,-371.9,6.4953,1.774,0.0020967,0,0,4.0215e-18,0,0,0,0.0010253,0.0010857,-1.4347e-05,1.1041,0.97107,1.0359,0.97306,1.0085,0,2.0208,0,0,0,6.4583,0,18.229,0,6.6087,0,1,0,0.29362,0,-130.64,-130.64,0.375,0.19845
1.3883,57.434,21.041,0,1906.5,8.8498,7.3958e-06,1.9679e-07,-0.078538,0.00023138,0.0015629,-607.61,0.33938,6.7287,19.407,7.6257,4.099,5.4421,1.7464,0.49389,87.383,25.58,23.157,25.798,12.708,0.13912,788.66,213.63,575.03,0,2.756,-87.038,-4284.9,14.219,2.6536,0.0024619,0,0,0,0,0,0,0.0012096,0.0012672,-1.4806e-05,1.0362,0.97597,1.0531,0.92672,1.0433,0,2.9167,0,0,0,9.2917,0,23.458,0,7.4534,0,1,0,0.56997,0,-754.63,-754.63,0.71875,0.38918
1.4207,51.583,21.948,0,1814.8,8.6325,7.3958e-06,1.9679e-07,-0.056935,0.00023138,0.0015629,-685.36,0.33954,3.6633,26.176,11.554,4.2071,7.8619,2.2778,0.27545,85.319,26.578,23.567,24.299,10.57,0.3053,979.41,271.39,708.02,0,3.0909,-77.523,-3632.5,14.156,3.6891,0.0024314,0,0,0,0,0,0,0.0011826,0.0012642,-1.5421e-05,1.0882,0.98382,1.0772,0.95884,1.0587,0,2.6042,0,0,0,7.6042,0,20.375,0,7.2422,0,1,0,0.48773,0,-317.46,-317.46,0.75,0.31701
1.4196,57.59,21.016,0,1798.5,8.472,7.3958e-06,1.9679e-07,-0.073953,0.00023138,0.0015629,-640.41,0.35815,6.1492,21.607,9.2519,4.5539,5.7418,1.8278,0.23201,86.883,26.433,23.217,25.779,11.225,0.22862,891.85,269.53,622.32,0,2.8939,-79.351,-3516.9,9.8772,2.3622,0.0022754,0,0,1.6155e-12,0,2.2213e-10,0,0.0011435,0.0011446,-1.2703e-05,1.1304,0.95182,1.0756,0.85773,1.0696,0,2.5,0,0,0,8.8125,0,22.708,0,7.5217,0,1,0,0.47208,0,-323.55,-323.55,0.64583,0.35309
1.3689,60.501,27.699,0,1823.6,8.6084,7.3958e-06,1.9679e-07,-0.08307,0.00023138,0.0015629,-652.54,0.35105,10.248,20.455,11.445,3.3191,4.7156,0.64288,0.33212,85.526,26.009,23.461,24.911,10.891,0.25273,1031.9,229.96,801.91,0,3.1197,-68.648,-3298.3,7.853,1.4475,0.0024484,0,0,5.4517e-12,0,1.6691e-12,0,0.0012488,0.0012141,-1.4578e-05,1.0723,0.94469,1.0704,0.90617,1.0873,0,3.2708,0,0,0,9.1458,0,20.938,0,6.528,0,1,0,0.36012,0,-1615.9,-1615.9,0.64583,0.41237
1.5823,67.113,22.265,0,2237,10.963,7.3958e-06,1.9679e-07,-0.053831,0.00023138,0.0015629,-161.41,0.36993,10.473,22.356,2.3101,16.908,1.3049,1.3287,0.50341,86.342,26.448,22.79,25.073,11.841,0.18973,1249.9,226.05,1023.9,0,3.9745,-33.618,-1088.8,1.9908,0.8792,0.0024156,0,0,6.2933e-15,0,0,0,0.0011992,0.0012325,-1.6038e-05,0.93373,0.96686,0.94253,0.97616,0.96174,0,1.4792,0,0,0,5.4792,0,17.125,0,6.0807,0,1,0,0.13119,0,-124.11,-124.11,0.28125,0.2732
1.3949,63.893,21.176,0,2299.3,10.843,7.3958e-06,1.9679e-07,-0.024346,0.00023138,0.0015629,-325.38,0.35975,16.59,26.743,5.5023,15.8,3.9638,1.09,0.3874,90.609,26.832,23.431,25.515,14.745,0.086851,1213.5,271.36,942.16,0,3.8962,-30.217,-720.89,5.4386,0.98599,0.0022226,0,0,0,0,0,0,0.0010606,0.0011762,-1.4207e-05,1.0734,0.99508,1.0238,0.9532,1.048,0,1.6042,0,0,0,5.8958,0,17.583,0,6.8758,0,1,0,0.45297,0,556.95,556.95,0.41667,0.17268
1.4465,75.461,23.934,0,2194.2,10.214,7.3958e-06,1.9679e-07,-0.030562,0.00023138,0.0015629,-283.41,0.36282,14.386,21.055,1.662,16.054,2.1479,0.95081,0.24028,91.063,26.376,23.819,25.69,14.861,0.31732,1439.6,299.4,1140.2,0,4.0553,-11.563,-167.55,2.599,0.48568,0.0035027,0.00057947,0,2.2244e-12,0,4.1209e-11,0,0.0015013,0.0014375,-1.5624e-05,0.9743,0.95015,0.91814,0.88132,0.91765,0,1.9792,0,0,0,6.3542,0,16.312,0,6.0994,0,1,0,0.28524,0,206.56,206.56,0.4375,0.18299
1.4868,71.096,24.06,0,2215.9,10.135,7.3958e-06,1.9679e-07,-0.0099448,0.00023138,0.0015629,-293.66,0.35896,17.811,20.684,1.5338,14.748,2.8189,1.3186,0.26403,85.089,25.871,24.485,24.031,10.534,0.16756,1425.1,281.32,1143.8,0,3.9855,-16.056,-188.26,1.6661,1.2357,0.0033618,0.0004517,0,2.2345e-12,0,5.0179e-11,0,0.0014941,0.0014316,-1.5511e-05,0.97366,0.95012,0.9194,0.87905,0.91747,0,2.0208,0,0,0,6.375,0,16.708,0,6.2174,0,1,0,0.25332,0,148.6,148.6,0.4375,0.18299
