3.9176,76.991,14.508,0,854.73,7.3615,7.001e-07,9.8339e-07,-0.086189,8.384e-07,0.00031646,-698.59,0.39528,3.8369,59.333,10.775,2.7454,14.046,29.951,1.8158,82.348,25.05,24.749,20.97,11.155,0.42334,680.53,155.7,524.83,0,3.521,-92.789,-1054.9,1.0289,0.022748,0.028622,0.026109,0,2.913e-13,0,0,0,0.0012631,0.0012657,-1.5541e-05,0.93019,0.9588,1.0841,0.93835,0.98676,0,0.74074,0,0,0,4,0,10.593,0,5.4144,0,1,0,0.058088,0,-83.267,-83.267,0.92593,0.97273
3.9195,83.224,16.59,0,854.87,7.4102,7.2497e-06,1.1492e-06,-0.083342,0.00021733,0.0016107,-723.46,0.38157,1.8477,65.732,11.878,3.2775,16.665,32.403,1.5086,73.352,23.777,23.963,19.058,6.246,0.30808,700.79,159.39,541.4,0,3.6412,-92.946,-1060.4,0.70161,0.15761,0.027398,0.02489,0,2.9529e-13,0,0,0,0.0012603,0.0012632,-1.5518e-05,0.93429,0.95876,1.0793,0.93833,0.98505,0,0.74074,0,0,0,4,0,10.481,0,5.4144,0,1,0,0.05431,0,-92.199,-92.199,0.92593,0.96818
3.9032,77.294,13.917,0,856.31,7.5566,7.2497e-06,1.1492e-06,-0.085271,0.00021733,0.0016107,-726.33,0.3841,3.6763,69.001,13.106,3.294,15.274,35.506,1.8219,73.023,22.965,23.894,20.554,5.3159,0.29495,735.98,174.49,561.5,0,3.8014,-92.86,-1056.2,0.70501,0.020706,0.026857,0.024347,0,1.7104e-13,0,0,0,0.001259,0.0012669,-1.5554e-05,0.93082,0.96043,1.0832,0.94003,0.99377,0,0.74074,0,0,0,3.963,0,10.519,0,5.3149,0,1,0,0.054815,0,-85.05,-85.05,0.92593,0.97273
3.8904,81.934,16.928,0,867.2,7.8349,7.2497e-06,1.1492e-06,-0.0855,0.00021733,0.0016107,-690.84,0.40201,6.2572,68.989,11.433,2.9958,15.358,37.405,1.7968,74.785,23.375,25.041,19.629,6.4247,0.31605,690.59,166.37,524.22,0,3.6,-92.92,-1055.2,1.0074,0.14525,0.026404,0.023892,0,1.1042e-13,0,0,0,0.0012579,0.0012693,-1.5641e-05,0.93217,0.96161,1.0856,0.9435,0.99582,0,0.74074,0,0,0,4,0,10.333,0,5.326,0,1,0,0.061138,0,-91.341,-91.341,0.92593,0.96364
3.9754,78.102,14.279,0,841.71,7.284,7.2497e-06,1.1492e-06,-0.070661,0.00021733,0.0016107,-688.54,0.46574,7.7802,62.723,12.19,3.9975,12.847,32.503,1.1847,72.484,24.532,22.415,18.742,6.5205,0.27434,623.77,138.08,485.69,0,3.346,-88.842,-1003.3,0.83311,0.10805,0.024394,0.021903,0,3.875e-13,0,0,0,0.0012529,0.0012542,-1.5889e-05,1.0184,0.95783,1.0477,0.95395,0.98335,0,0.48148,0,0,0,3.3704,0,10.185,0,5.4917,0,1,0,0.06621,0,-108.37,-108.37,0.88889,0.95
3.9874,86.489,18.859,0,828.45,7.3849,7.2497e-06,1.1492e-06,-0.078346,0.00021733,0.0016107,-752.62,0.38637,3.5295,75.351,14.541,5.1237,15.563,38.568,1.5566,74.433,23.33,21.902,18.703,10.245,0.25351,616.05,164.64,451.41,0,3.5942,-87.014,-980.82,1.7359,0.035009,0.011273,0.0088316,0,6.0087e-17,0,0,0,0.0012077,0.0012496,-1.5731e-05,1.0123,0.9703,1.0271,0.96222,0.97498,0,0.77778,0,0,0,4.2593,0,10.926,0,5.7238,0,1,0,0.051271,0,-283.11,-283.11,0.87037,0.95909
3.9945,86.338,16.912,0,835.28,7.8034,7.2497e-06,1.1492e-06,-0.08554,0.00021733,0.0016107,-764.95,0.39071,4.4984,80.014,17.231,7.192,13.699,40.402,1.489,78.068,24.287,21.264,21.725,10.499,0.29203,653.33,156.22,497.11,0,3.8514,-88.901,-1009.1,1.2451,0.027027,0.017779,0.015313,0,1.0546e-13,0,0,0,0.0012337,0.0012486,-1.5555e-05,1.0277,0.96173,1.0543,0.94766,0.97319,0,0.88889,0,0,0,4.3333,0,11.185,0,5.6685,0,1,0,0.047654,0,-74.281,-74.281,0.88889,0.93182
3.935,78.041,16.935,0,829.88,7.2736,8.2986e-07,3.9025e-07,-0.10168,3.9195e-05,0.00028248,-686.84,0.40123,24.605,58.291,11.238,3.3911,11.4,30.911,1.3503,77.765,26.213,22.632,22.276,6.0683,0.57571,682.37,187.71,494.65,0,3.4909,-72.03,-723.24,0.58741,0.12882,0.023833,0.021328,0,4.5717e-14,0,0,0,0.0012514,0.0012695,-1.578e-05,0.8965,0.96364,0.93504,0.95048,0.90537,0,0.77778,0,0,0,3.8889,0,10.37,0,5.337,0,1,0,0.067069,0,-365.9,-365.9,0.77778,0.92273
4.0145,76.125,12.752,0,847.67,7.8973,7.2497e-06,1.1492e-06,-0.082166,0.00021733,0.0016107,-721.56,0.3965,4.5234,67.494,12.211,3.6969,17.735,32.656,1.196,69.401,21.625,21.98,21.359,4.1432,0.29434,773.02,157.71,615.3,0,4.4087,-90.54,-1036.4,0.60776,0,0.039419,0.03688,0,1.0097e-12,0,0,0,0.0012848,0.0012705,-1.572e-05,0.99236,0.95404,1.0525,0.93854,1.017,0,0.40741,0,0,0,2.7407,0,9.6667,0,5.1381,0,1,0,0.067738,0,-264.83,-264.83,0.90741,0.95
3.9114,73.827,13.79,0,861.76,7.9099,9.9591e-07,9.1575e-07,-0.059779,1.033e-05,0.00010147,-662.51,0.386,1.9382,67.037,15.345,3.0978,13.354,34.151,1.0901,80.926,26.184,22.853,21.495,9.9936,0.40055,899.44,194.42,705.02,0,4.7109,-77.735,-858.78,0.48971,8.7342e-05,0.0045073,0.0022917,1.0679e-09,1.0155e-10,5.6649e-09,6.7685e-10,2.4507e-09,0.001159,0.0010689,-1.2332e-05,1.2433,0.91541,1.2543,0.83568,1.2353,0,0.66667,0,0,0,3.6667,0,9.7037,0,4.8729,0,1,0,0.037686,0,-1051.7,-1051.7,0.7963,0.94091
