9.2812,103.27,22.285,0,1438.1,10.41,7.4325e-06,1.4e-06,-0.1517,0.00026029,0.0015439,-718.98,0.37816,8.876,29.355,13.335,3.8017,6.5352,5.6104,0.072044,79.633,24.822,20.291,21.523,12.69,0.30631,619.94,271.45,348.49,0,2.9026,-65.922,-1762.2,8.8601,0.7306,0.0018535,0,0,0,0,0,0,0.00089774,0.000969,-1.32e-05,0.94345,0.97201,0.9923,0.97742,1.0599,0,2.8421,0,0,0,9.9211,0,26.158,0,8.6374,0,1,0,0.31486,0,-1512.3,-1512.3,0.68421,0.98052
9.2842,102.01,20.346,0,1429.6,9.4226,7.4325e-06,1.4e-06,-0.13155,0.00026029,0.0015439,-688.15,0.39283,13.082,27.954,11.977,3.633,6.0566,6.2377,0.049554,80.164,23.972,22.315,22.901,10.563,0.41208,649.91,256.55,393.36,0,3.0278,-55.699,-1441.1,3.629,0.81353,0.0018701,0,0,0,0,0,0,0.00090587,0.00097779,-1.3561e-05,0.95284,0.97261,0.9852,0.99105,1.0438,0,2.7895,0,0,0,9.7895,0,25.553,0,8.3663,0,1,0,0.32391,0,-2399.8,-2399.8,0.67105,0.98052
9.3379,95.55,19.754,0,1395.8,9.3277,7.4325e-06,1.4e-06,-0.14465,0.00026029,0.0015439,-762.34,0.37559,7.5988,32.348,16.17,4.6388,6.5837,4.9487,0.0070856,80.208,24.794,21.413,22.485,11.186,0.32993,626.06,265.73,360.33,0,2.6663,-66.048,-1757.2,9.2778,1.5814,0.0018639,0,0,0,0,0,0,0.00089951,0.00097796,-1.3534e-05,0.95173,0.97581,0.9917,0.99293,1.0662,0,2.8158,0,0,0,9.5789,0,25.737,0,7.8535,0,1,0,0.3071,0,-2071.3,-2071.3,0.68421,0.98052
9.3356,102.26,22.186,0,1407.1,9.2554,7.4325e-06,1.4e-06,-0.13941,0.00026029,0.0015439,-738.39,0.37808,12.417,27.347,13.045,3.7904,6.4232,4.0448,0.04331,78.588,24.003,22.424,21.589,10.163,0.40894,614.96,241.11,373.85,0,2.921,-54.014,-1440.4,3.8479,0.24218,0.0018682,0,0,0,0,0,0,0.00090247,0.00097908,-1.3327e-05,0.95318,0.97493,0.98867,0.98137,1.0407,0,2.6316,0,0,0,9.6316,0,25.421,0,8.3736,0,1,0,0.2699,0,-2314.1,-2314.1,0.67105,0.98052
9.3456,94.361,22.121,0,1411.1,9.4272,7.4325e-06,1.4e-06,-0.15679,0.00026029,0.0015439,-713.6,0.39765,11.741,24.447,10.859,4.0521,7.0283,2.4157,0.09091,77.712,24.6,22.068,22.108,8.504,0.43213,545.22,207.07,338.15,0,2.5593,-54.044,-1623.7,2.6804,1.0748,0.0018122,0,0,0,0,0,0,0.00085305,0.00097276,-1.3637e-05,0.97252,0.99717,1.0032,1.0226,1.0848,0,2.8947,0,0,0,9.4211,0,25.5,0,8.2125,0,1,0,0.2046,0,-1454.3,-1454.3,0.64474,0.97727
9.4668,103.6,20.937,0,1431.4,9.2538,7.4325e-06,1.4e-06,-0.14028,0.00026029,0.0015439,-789.5,0.38826,9.6536,33.328,16.298,4.6398,8.5667,3.7726,0.050407,72.481,23.348,19.927,21.455,7.5098,0.24086,639.83,257.86,381.97,0,3.0532,-62.588,-1594.4,6.3283,0.6729,0.0018751,0,0,0,0,0,0,0.00090628,0.00098203,-1.3208e-05,0.95348,0.9746,0.98719,0.97362,0.98935,0,2.5263,0,0,0,9.3421,0,24.526,0,8.4249,0,1,0,0.29656,0,-2643.6,-2643.6,0.67105,0.98701
9.47,99.302,23.497,0,1443.6,9.3859,7.4325e-06,1.4e-06,-0.12783,0.00026029,0.0015439,-804.64,0.3973,10.672,35.822,15.195,4.5462,9.9657,5.9552,0.16041,74.363,23.935,20.874,20.378,8.9189,0.25653,479.54,216.11,263.43,0,2.2362,-59.534,-1602.9,7.0549,0.88226,0.0018716,0,0,0,0,0,0,0.00090708,0.00097786,-1.3305e-05,0.93123,0.97205,0.98059,0.97802,0.99479,0,2.7368,0,0,0,9.3158,0,24.763,0,8.4615,0,1,0,0.32381,0,-2532.3,-2532.3,0.67105,0.98701
9.2864,104.19,24.528,0,1464.2,8.5351,7.4325e-06,1.4e-06,-0.13345,0.00026029,0.0015439,-764.29,0.36858,7.3559,29.418,14.881,3.9391,8.9185,1.4028,0.27619,75.207,22.839,22.991,20.137,8.8395,0.40005,603.17,224.89,378.28,0,2.908,-65.369,-1923.8,4.4367,1.9009,0.0018861,0,0,0,0,0,0,0.00091273,0.00098666,-1.3255e-05,0.94152,0.97385,0.98452,0.97283,1.0422,0,2.7105,0,0,0,9.6316,0,25.211,0,8.7253,0,1,0,0.36124,0,-1242.1,-1242.1,0.68421,0.98052
9.2861,96.678,17.682,0,1588.4,10.518,7.4325e-06,1.4e-06,-0.13531,0.00026029,0.0015439,-730.52,0.38229,6.7125,24.303,10.676,2.8627,6.1605,4.5252,0.078682,76.092,22.802,21.973,21.878,9.0578,0.38215,535.53,285.96,249.57,0,2.5897,-49.931,-1325.3,3.3829,0.66973,0.001824,0,0,0,0,0,0,0.00087104,0.00096644,-1.3454e-05,0.98959,0.9842,0.99067,1.0037,1.0064,0,2.7368,0,0,0,9.6316,0,25.079,0,8.2564,0,1,0,0.23127,0,-1788.2,-1788.2,0.64474,0.98701
9.446,104.24,21.825,0,1547.4,10.231,7.4325e-06,1.4e-06,-0.15715,0.00026029,0.0015439,-730.87,0.38612,9.4604,28.314,14.884,2.354,7.9942,3.0538,0.02818,80.025,23.776,23.108,21.273,11.385,0.48236,466.21,250.5,215.71,0,2.4193,-59.797,-1464.2,2.2432,1.9811,0.0019171,0,0,0,0,0,0,0.00091483,0.001016,-1.37e-05,1.019,0.9876,0.98966,0.99325,0.99692,0,2.7895,0,0,0,9.6579,0,25.237,0,8.7619,0,1,0,0.43842,0,-1769.5,-1769.5,0.73684,0.98701
